baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,garage,lot_sqft,sqft,stories,year_built,price_reduced_amount,latitude,longitude,sub_type_townhouse,type_condo_townhome_rowhome_coop,type_condos,type_duplex_triplex,type_land,type_mobile,type_multi_family,type_single_family,type_townhomes,is_price_reduced_True
2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1015.0,1.0,1920.0,0.0,42.322468,-71.056564,0,0,1,0,0,0,0,0,0,0
3.0,0.0,1.0,1.0,1.0,5.0,2.0,6098.0,3009.0,3.0,1921.0,70000.0,40.77346,-111.850127,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,0.0,39204.0,3800.0,4.0,1900.0,50000.0,38.999687,-76.508811,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,131116.0,0.0,0.0,0.0,0.0,37.456369,-77.246928,0,0,0,0,1,0,0,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,2.0,6970.0,1360.0,0.0,1956.0,0.0,44.900715,-123.02868,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,23583.0,2350.0,2.0,1982.0,0.0,30.406999,-97.760415,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,4.0,0.0,26484.0,2548.0,2.0,1961.0,0.0,38.174484,-84.882687,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,778.0,3.0,2015.0,0.0,39.855037,-104.973893,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,32670.0,1012.0,2.0,1992.0,0.0,30.329209,-84.297302,0,0,0,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,8276.0,660.0,1.0,1934.0,0.0,39.162228,-119.75962,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,2.0,0.0,1307.0,1240.0,2.0,1975.0,0.0,39.172192,-119.735984,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,124146.0,0.0,0.0,0.0,0.0,39.188387,-119.812979,0,0,0,0,1,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,34404.0,1618.0,1.0,1971.0,0.0,40.102921,-83.081039,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,2000.0,0.0,2.0,1920.0,0.0,40.216277,-74.737875,1,0,0,1,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,16117.0,1497.0,2.0,1970.0,0.0,34.798415,-92.402968,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1103.0,1.0,1987.0,9900.0,38.956017,-76.475189,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1639.0,1.0,2012.0,20000.0,43.631273,-116.333401,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,32234.0,2333.0,2.0,1999.0,0.0,35.678104,-78.707462,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,2178.0,1376.0,3.0,1897.0,0.0,40.205261,-74.742237,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,8006.0,1215.0,1.0,1973.0,0.0,33.614124,-112.139052,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,3.0,54014.0,3400.0,1.0,1978.0,10000.0,35.550014,-105.920106,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,9712.0,1432.0,1.0,1955.0,9000.0,32.386844,-86.284387,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,9243.0,1513.0,1.0,1936.0,0.0,33.40949,-112.075713,0,0,0,0,0,0,0,1,0,0
5.0,0.0,0.0,4.0,1.0,5.0,2.0,6098.0,3314.0,2.0,2015.0,0.0,34.777397,-92.337833,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,4004.0,1.0,2007.0,30900.0,38.187513,-84.790193,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,3049.0,2198.0,0.0,1925.0,34000.0,44.947353,-123.028114,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,7250.0,1134.0,1.0,1955.0,0.0,39.13219,-75.536206,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,10659.0,1440.0,1.0,1986.0,10345.0,47.17426,-122.935331,0,0,0,0,0,1,0,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,7701.0,1616.0,3.0,1958.0,0.0,40.199369,-74.691609,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,15028.0,799.0,2.0,1978.0,0.0,41.559592,-93.618449,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,5.0,0.0,1307.0,1560.0,0.0,1910.0,0.0,42.666257,-73.767846,0,0,0,0,0,0,1,0,0,0
3.0,0.0,0.0,2.0,1.0,3.0,1.0,2614.0,1260.0,2.0,2002.0,22500.0,39.173635,-119.756359,0,0,0,0,0,0,0,1,0,0
3.0,0.0,2.0,1.0,0.0,3.0,2.0,5227.0,1796.0,2.0,1976.0,0.0,40.759975,-96.648119,0,0,0,0,0,0,0,1,0,0
5.0,0.0,1.0,3.0,1.0,6.0,4.0,22216.0,6524.0,2.0,1902.0,0.0,44.941905,-93.142794,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0,100000.0,35.779021,-78.688667,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,4800.0,1225.0,1.0,1974.0,0.0,30.460012,-91.149054,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,21344.0,1071.0,1.0,1979.0,35000.0,35.806051,-78.744123,0,0,0,0,0,0,0,1,0,1
2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1490.0,1.0,1984.0,0.0,30.135517,-97.796127,1,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,6098.0,1040.0,0.0,1977.0,0.0,42.683226,-73.800926,0,0,0,0,0,0,0,1,0,0
6.0,0.0,0.0,3.0,3.0,4.0,2.0,4487.0,3314.0,2.0,2005.0,0.0,43.556639,-116.131429,0,0,0,0,0,0,0,1,0,0
6.0,0.0,0.0,3.0,3.0,4.0,3.0,21736.0,5008.0,2.0,2015.0,0.0,43.638302,-116.213829,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,3485.0,1716.0,0.0,1950.0,0.0,42.671745,-73.772881,0,0,0,0,0,0,1,0,0,0
2.0,0.0,1.0,1.0,0.0,2.0,0.0,436.0,1288.0,1.0,1962.0,0.0,40.691883,-111.868038,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,6970.0,1512.0,1.0,1972.0,15000.0,43.651548,-116.229343,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,2370.0,1848.0,2.0,2019.0,0.0,40.328954,-76.832394,1,0,0,0,0,0,0,0,1,0
5.0,0.0,0.0,5.0,0.0,5.0,2.0,19689.0,5465.0,1.0,1979.0,0.0,33.902487,-84.371355,0,0,0,0,0,0,0,1,0,0
5.0,0.0,0.0,3.0,2.0,6.0,0.0,43560.0,4124.0,0.0,1890.0,50000.0,42.700813,-73.753628,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,9845.0,1761.0,2.0,2008.0,0.0,41.641282,-93.658775,0,0,0,0,0,0,0,1,0,0
3.0,0.0,1.0,2.0,0.0,5.0,4.0,10019.0,4244.0,3.0,1997.0,152000.0,40.784347,-111.8552,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,790.0,1.0,1910.0,15000.0,42.348591,-71.091049,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1994.0,0.0,39.847942,-89.626747,0,0,0,0,0,1,0,0,0,0
3.0,0.0,0.0,3.0,0.0,3.0,2.0,37462.0,2903.0,1.0,1977.0,0.0,33.564398,-111.984534,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,4.0,2.0,16117.0,2244.0,2.0,1992.0,0.0,34.051637,-81.146829,0,0,0,0,0,0,0,1,0,0
5.0,0.0,0.0,4.0,1.0,4.0,4.0,28288.0,4398.0,1.0,2008.0,0.0,35.632105,-97.534539,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,4.0,2.0,8276.0,1980.0,0.0,1965.0,0.0,40.70346,-111.790682,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,11761.0,1550.0,2.0,2009.0,0.0,38.553471,-92.280978,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,3.0,19040.0,2506.0,2.0,1978.0,0.0,47.034022,-122.953048,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,5.0,2.0,3920.0,1960.0,2.0,1932.0,15000.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,218236.0,1216.0,1.0,1997.0,0.0,35.400775,-97.807197,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,1.0,5663.0,1582.0,2.0,1947.0,0.0,40.724295,-111.816976,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1541.0,1.0,2021.0,0.0,42.346626,-71.065636,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,2.0,1.0,3.0,1.0,10454.0,1697.0,2.0,1986.0,0.0,35.884321,-78.555081,0,0,0,0,0,0,0,1,0,0
2.0,0.0,1.0,1.0,0.0,0.0,2.0,12589.0,1440.0,0.0,1978.0,0.0,41.618549,-93.543662,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,4.0,2.0,6399.0,1378.0,1.0,1978.0,0.0,38.541243,-121.352781,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7841.0,748.0,1.0,1980.0,0.0,35.797814,-78.619685,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1451.0,3.0,2016.0,0.0,38.56141,-121.510374,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,1.0,5663.0,1582.0,2.0,1947.0,0.0,40.724295,-111.816976,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,0.0,2178.0,1364.0,2.0,2003.0,0.0,33.635444,-84.513444,1,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,2.0,0.0,4.0,1.0,11165.0,1100.0,2.0,1965.0,0.0,38.938239,-76.495168,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,2124.0,2.0,1977.0,0.0,34.659456,-92.436121,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,4.0,0.0,4.0,2.0,1124.0,2172.0,3.0,1999.0,0.0,33.828134,-84.354385,1,0,0,0,0,0,0,0,1,0
3.0,0.0,0.0,2.0,1.0,4.0,0.0,11326.0,2406.0,1.0,1986.0,0.0,30.428433,-91.071563,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,2.0,6505.0,1028.0,2.0,1994.0,11700.0,40.854411,-96.796799,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,2.0,1.0,43560.0,1409.0,2.0,1905.0,0.0,39.737152,-104.973819,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,2178.0,1442.0,0.0,1913.0,0.0,40.26059,-76.85725,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,12632.0,2218.0,0.0,1964.0,0.0,38.317123,-81.660855,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,0.0,12197.0,1610.0,1.0,1959.0,0.0,40.334024,-76.720677,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,436.0,850.0,1.0,1978.0,4000.0,40.698279,-111.879727,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,7405.0,1516.0,1.0,1953.0,12000.0,38.53333,-121.420913,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,3.0,1.0,2853.0,1272.0,2.0,1930.0,0.0,41.832266,-71.452475,0,0,0,0,0,0,0,1,0,0
3.0,0.0,1.0,1.0,1.0,4.0,3.0,20343.0,1718.0,2.0,2004.0,7000.0,41.536719,-93.570147,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6490.0,1395.0,1.0,1892.0,0.0,46.594128,-112.028835,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5271.0,0.0,0.0,0.0,5000.0,44.956887,-93.060556,0,0,0,0,1,0,0,0,0,0
6.0,0.0,0.0,5.0,1.0,5.0,2.0,10454.0,4364.0,2.0,2004.0,25000.0,35.926149,-78.567521,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,1.0,8407.0,1844.0,2.0,1900.0,0.0,44.979795,-93.126712,0,0,0,0,0,0,1,0,0,0
3.0,0.0,0.0,3.0,0.0,7.0,0.0,3328.0,2634.0,3.0,1920.0,15000.0,41.830279,-71.435925,0,0,0,0,0,0,1,0,0,0
5.0,0.0,0.0,4.0,1.0,4.0,3.0,71003.0,4443.0,2.0,2003.0,0.0,35.937222,-78.605836,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,3598.0,1392.0,1.0,2001.0,0.0,35.601282,-97.55955,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,5.0,0.0,3942.0,2546.0,0.0,1920.0,0.0,41.857172,-71.421401,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,4704.0,1071.0,1.0,1925.0,5000.0,39.808644,-86.109341,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,32234.0,2333.0,2.0,1999.0,0.0,35.678104,-78.707462,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1359.0,2.0,1925.0,0.0,42.303051,-71.064278,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,8712.0,1092.0,2.0,1957.0,0.0,40.290513,-76.847002,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1100.0,1.0,1972.0,0.0,42.667269,-84.531919,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,8125.0,1000.0,1.0,0.0,6000.0,38.198555,-84.847106,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,6098.0,1344.0,2.0,2004.0,10000.0,39.948417,-83.052214,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,8276.0,1921.0,2.0,1979.0,4900.0,42.670764,-84.555673,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,6.0,2.0,19166.0,3098.0,0.0,2006.0,0.0,34.154395,-80.875207,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,9712.0,1432.0,1.0,1955.0,9000.0,32.386844,-86.284387,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41382.0,0.0,0.0,0.0,31000.0,35.710135,-105.892252,0,0,0,0,1,0,0,0,0,0
4.0,0.0,0.0,4.0,0.0,6.0,0.0,13650.0,0.0,0.0,1977.0,34000.0,43.61238,-116.17191,0,0,0,0,0,0,1,0,0,0
4.0,0.0,0.0,4.0,0.0,4.0,2.0,3485.0,1732.0,0.0,2023.0,0.0,43.587506,-116.228214,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,6000.0,42.271042,-71.068619,0,0,1,0,0,0,0,0,0,1
3.0,0.0,0.0,2.0,1.0,3.0,2.0,2788.0,1612.0,2.0,2004.0,17000.0,35.589903,-105.997232,1,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,2000.0,1280.0,2.0,1910.0,15500.0,40.23888,-74.747475,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,1307.0,1518.0,2.0,2020.0,10000.0,39.158104,-119.756665,1,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,1.0,1.0,2.0,0.0,4792.0,1080.0,0.0,0.0,0.0,38.319523,-81.517618,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,29185.0,1578.0,1.0,2022.0,3000.0,35.621552,-78.693309,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,3.0,1.0,3.0,2.0,11326.0,2818.0,2.0,1981.0,0.0,40.777324,-96.674478,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,4.0,1.0,10019.0,1746.0,2.0,1965.0,0.0,39.138193,-75.532124,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,6142.0,1463.0,2.0,2000.0,5000.0,41.625203,-93.509305,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,1307.0,1158.0,2.0,1920.0,0.0,40.233187,-74.731259,1,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,4704.0,1071.0,1.0,1925.0,5000.0,39.808644,-86.109341,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,7250.0,1134.0,1.0,1955.0,0.0,39.13219,-75.536206,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,3.0,0.0,6.0,0.0,7118.0,2646.0,3.0,2007.0,0.0,41.860146,-71.427261,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,2674.0,1804.0,3.0,1998.0,5100.0,39.152545,-75.564741,1,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,10890.0,1100.0,0.0,1966.0,0.0,38.310771,-81.603089,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,6098.0,1402.0,1.0,2012.0,17099.0,43.535729,-116.299219,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800.0,0.0,0.0,0.0,0.0,40.711364,-96.617101,0,0,0,0,1,0,0,0,0,0
6.0,0.0,0.0,3.0,3.0,4.0,2.0,4487.0,3314.0,2.0,2005.0,0.0,43.556639,-116.131429,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,3001.0,1402.0,2.0,1930.0,0.0,40.198783,-74.734716,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,3.0,9888.0,1662.0,0.0,1889.0,0.0,46.582052,-112.021403,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20038.0,32106.0,0.0,1920.0,0.0,41.766034,-72.709751,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1157.0,1.0,2009.0,0.0,39.028557,-76.446632,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,2.0,1.0,5.0,2.0,85813.0,2774.0,3.0,1986.0,0.0,39.004459,-76.554262,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,4.0,0.0,8.0,0.0,9750.0,0.0,2.0,1974.0,0.0,38.174445,-84.905614,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,2000.0,1280.0,2.0,1910.0,15500.0,40.23888,-74.747475,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,2.0,0.0,4948.0,891.0,1.0,1984.0,5900.0,30.390182,-97.662277,0,0,1,0,0,0,0,0,0,0
3.0,0.0,0.0,3.0,0.0,3.0,0.0,2526.0,2574.0,3.0,2009.0,0.0,33.864662,-84.474748,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,217800.0,2668.0,2.0,1996.0,0.0,35.598391,-105.904681,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,7.0,0.0,3600.0,3012.0,3.0,1920.0,0.0,42.385194,-71.006343,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,1.0,9583.0,1092.0,1.0,1989.0,0.0,34.627914,-92.41478,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,11326.0,1546.0,2.0,1981.0,0.0,34.790459,-92.419368,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,12197.0,1984.0,0.0,1950.0,0.0,41.800954,-72.705874,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350360.0,0.0,0.0,0.0,9990.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
3.0,0.0,1.0,2.0,0.0,3.0,3.0,8614.0,2898.0,1.0,2015.0,0.0,40.766515,-96.610869,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,6970.0,0.0,1.0,0.0,0.0,46.605059,-112.018382,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,5101.0,1044.0,1.0,1990.0,0.0,38.720405,-121.381327,0,0,0,0,0,0,0,1,0,0
5.0,0.0,0.0,2.0,3.0,4.0,3.0,10454.0,2664.0,2.0,2000.0,0.0,43.655542,-116.35071,0,0,0,0,0,0,0,1,0,0
4.0,0.0,0.0,3.0,1.0,5.0,3.0,12197.0,3346.0,1.0,2021.0,0.0,40.729826,-96.589089,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,2.0,7266.0,1139.0,1.0,1972.0,0.0,38.560404,-121.372315,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,1.0,9583.0,1681.0,2.0,1961.0,0.0,34.749207,-92.400332,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,1.0,5001.0,1836.0,2.0,1930.0,0.0,41.815522,-71.459592,0,0,0,0,0,0,1,0,0,0
3.0,0.0,0.0,2.0,1.0,3.0,2.0,3485.0,1768.0,2.0,2019.0,0.0,30.464863,-84.276673,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,2.0,3920.0,1986.0,0.0,1880.0,10000.0,41.845781,-71.40259,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,9540.0,0.0,1.0,1984.0,0.0,42.669539,-84.592616,0,0,0,0,0,0,0,1,0,0
2.0,0.0,1.0,1.0,0.0,3.0,0.0,8407.0,1377.0,2.0,1941.0,0.0,41.6016,-93.702898,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,1.0,2178.0,1507.0,2.0,2002.0,10000.0,33.756401,-84.472233,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,986198.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
2.0,0.0,0.0,1.0,1.0,3.0,2.0,3920.0,1431.0,1.0,1978.0,0.0,43.044141,-89.411851,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,1.0,1.0,4.0,0.0,3241.0,2016.0,3.0,1902.0,0.0,40.195164,-74.722516,1,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,1.0,1.0,4.0,2.0,8159.0,2018.0,2.0,1928.0,0.0,35.487128,-97.500264,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,5767.0,1235.0,1.0,1989.0,16000.0,38.719556,-121.37799,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,3.0,0.0,4792.0,1568.0,2.0,2020.0,25000.0,37.589708,-77.440403,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,840.0,1.0,1979.0,0.0,47.000637,-122.927254,0,0,0,0,0,1,0,0,0,0
2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1038.0,0.0,1970.0,0.0,41.583796,-93.660038,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,11853.0,1637.0,1.0,1948.0,0.0,40.301429,-76.898037,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,3.0,2.0,8276.0,1416.0,1.0,1987.0,0.0,30.164579,-97.736646,0,0,0,0,0,0,0,1,0,0
2.0,0.0,0.0,2.0,0.0,4.0,0.0,139043520.0,1848.0,0.0,1904.0,0.0,42.6715,-73.773513,0,0,0,0,0,0,1,0,0,0
6.0,0.0,0.0,5.0,1.0,5.0,2.0,10454.0,4364.0,2.0,2004.0,25000.0,35.926149,-78.567521,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,958.0,960.0,1.0,1983.0,0.0,35.681889,-105.924077,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1485.0,1.0,2008.0,0.0,38.175007,-84.780853,0,0,1,0,0,0,0,0,0,0
2.0,0.0,0.0,2.0,0.0,3.0,0.0,39640.0,1332.0,1.0,1944.0,10000.0,37.550899,-77.300875,0,0,0,0,0,0,0,1,0,0
3.0,0.0,0.0,2.0,1.0,4.0,2.0,43560.0,2570.0,2.0,1999.0,0.0,39.224017,-75.636594,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,3049.0,3137.0,0.0,1927.0,0.0,40.275257,-76.871181,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,69696.0,0.0,0.0,0.0,8000.0,30.629042,-84.286999,0,0,0,0,1,0,0,0,0,0
3.0,0.0,0.0,2.0,1.0,4.0,0.0,26484.0,2548.0,2.0,1961.0,0.0,38.174484,-84.882687,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,3.0,2.0,8146.0,1005.0,0.0,1960.0,10000.0,41.62319,-93.570479,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,1250.0,1128.0,3.0,1887.0,0.0,40.23182,-74.762017,1,0,0,0,0,0,0,0,1,0
